Date,Close,High,Low,Open,Volume
2005-03-18,34.45048,34.57398,33.4444,33.73659,67256937
2005-03-21,33.71851,34.74869,33.6161,34.51976,38254691
2005-03-22,32.81487,33.77274,32.59799,33.68238,66773281
2005-03-23,33.29981,34.333,32.48953,32.77268,191023424
2005-03-24,33.7366,34.1824,33.43537,33.43537,113013930
2005-03-28,34.10407,34.53783,33.82695,33.85707,56543733
2005-03-29,33.08293,34.2125,32.83894,34.15828,66827170
2005-03-30,32.72147,33.41729,32.47748,33.01365,81073602
2005-03-31,32.89618,33.33897,32.74557,32.83895,88299330
2005-04-01,34.0137,34.13419,33.00763,33.55585,70413811
2005-04-04,34.04082,34.25167,33.68237,34.15829,48299339
2005-04-05,33.49863,34.32698,33.34802,34.09504,54556466
2005-04-06,34.43541,34.51373,33.6161,33.6161,61530703
2005-04-07,34.06491,34.7547,33.95045,34.51373,51138382
2005-04-08,33.54682,34.21854,33.33898,34.1583,47054753
2005-04-11,32.9745,33.55585,32.83293,33.55585,26125348
2005-04-12,33.05582,33.27571,32.83292,33.0257,46659100
2005-04-13,32.86606,33.30283,32.71244,33.19439,28987919
2005-04-15,31.91421,32.76666,31.69131,32.76666,54798014
2005-04-18,31.23948,31.74853,31.02561,31.74853,62412014
2005-04-19,30.96536,31.95938,30.84487,31.5678,50673926
2005-04-20,31.93229,32.04675,31.03164,31.12201,60793889
2005-04-21,32.70642,32.89318,31.62806,31.80879,85251326
2005-04-22,32.98354,33.1221,32.30278,32.95342,77975210
2005-04-25,32.93533,33.06184,32.50459,32.83292,48498327
2005-04-26,32.96244,33.17631,32.59797,32.65219,54222699
2005-04-27,32.47146,33.70646,32.12807,33.43537,187602973
2005-04-28,32.76364,33.13414,32.13108,32.51965,105195802
2005-04-29,31.8118,33.1462,31.63408,33.1462,52691821
2005-05-02,32.1612,32.2606,31.60696,31.89914,43024214
2005-05-03,32.58894,32.71244,31.66118,32.11,48375663
2005-05-04,32.61303,32.83293,32.35097,32.65219,29381639
2005-05-05,32.60099,32.97751,32.48351,32.69738,24326384
2005-05-06,33.07993,33.16427,32.53171,32.53171,64922192
2005-05-09,33.33898,33.43236,32.90522,33.08897,44323347
2005-05-10,32.78775,33.48055,32.72148,33.36007,31828111
2005-05-11,32.68232,32.98052,32.51062,32.65219,43816108
2005-05-12,33.27213,33.41718,33.00055,33.3246,51668659
2005-05-13,33.09931,33.26905,32.96043,33.23819,24848524
2005-05-16,33.3462,33.55606,33.17646,33.17646,33790996
2005-05-17,32.46357,33.55916,32.40184,33.45423,50494417
2005-05-18,32.68885,32.81229,32.28764,32.59009,62603483
2005-05-19,32.36172,33.02216,32.25987,32.77527,42422193
2005-05-20,32.12407,32.52219,31.82471,32.40492,59314715
2005-05-23,32.78452,32.89563,32.21975,32.3432,28727787
2005-05-24,32.77526,33.06845,32.50367,32.90796,51323478
2005-05-25,32.75366,32.96043,32.43578,32.59009,56454483
2005-05-26,32.73823,32.92957,32.50059,32.77526,108808070
2005-05-27,32.79069,33.29374,32.67341,32.78143,58721979
2005-05-30,32.51603,33.00364,32.40492,32.80612,31958688
2005-05-31,33.02216,33.20115,32.36788,32.52836,75922486
2005-06-01,33.3925,33.59002,33.08388,33.20733,61706710
2005-06-02,32.70428,33.65791,32.62404,33.57767,53623380
2005-06-03,34.14244,34.306,32.59009,32.59009,131507128
2005-06-06,34.08997,34.94176,33.88628,34.1949,87661891
2005-06-07,33.81532,34.30602,33.63941,34.07147,58967210
2005-06-08,34.46959,34.56526,33.94802,34.02826,72495426
2005-06-09,34.50661,34.79671,34.36156,34.61463,56698538
2005-06-10,34.96953,35.14544,34.62696,34.62696,88373329
2005-06-13,35.1578,37.02803,34.60537,34.99114,45665964
2005-06-14,35.43247,35.49111,34.86152,35.24421,46370063
2005-06-15,35.48802,35.61455,35.04361,35.04361,48590532
2005-06-16,36.4324,36.72559,35.55284,35.61456,115223307
2005-06-17,37.04963,37.37676,36.04661,36.41696,126440530
2005-06-20,38.91677,39.85496,38.04338,38.57729,337512174
2005-06-21,39.88274,39.99693,38.33039,39.00936,230734168
2005-06-22,40.40123,40.73762,39.62659,39.68832,179770966
2005-06-23,40.15742,40.43209,39.91669,40.37962,89786122
2005-06-24,40.4074,40.64504,39.69141,40.05866,90283194
2005-06-27,40.03704,41.66346,39.82718,39.99692,174238637
2005-06-28,38.85813,41.35485,38.70999,41.35485,140205952
2005-06-29,39.61733,39.93521,39.05256,39.1328,123681858
2005-06-30,39.66055,40.31482,39.29637,39.99694,100769540
2005-07-01,39.50931,39.81176,39.35192,39.68831,49208211
2005-07-04,39.77473,40.08952,39.44142,39.62659,53426086
2005-07-05,39.38278,39.99693,39.28402,39.75004,65828880
2005-07-06,39.8241,39.93521,39.33958,39.33958,47018524
2005-07-07,37.89524,39.58956,37.60823,39.58956,122340039
2005-07-08,38.28719,38.76247,37.96006,38.76247,77600621
2005-07-11,39.12663,39.25625,38.15449,38.15449,57751866
2005-07-12,39.39821,39.75004,38.91985,39.18835,71883881
2005-07-13,38.94455,39.58956,38.83036,39.50315,38361489
2005-07-14,39.59573,39.92596,38.33657,38.98776,117997062
2005-07-15,41.14808,41.35485,39.68831,39.68831,99419446
2005-07-18,40.84872,41.53077,40.62652,41.16968,109784920
2005-07-19,41.02463,41.46596,40.80551,40.98451,74060628
2005-07-20,41.91654,42.15726,41.10796,41.10796,81588474
2005-07-21,41.86408,42.36095,41.39498,41.7252,69635530
2005-07-22,42.56154,42.67573,41.8579,41.97208,53589574
2005-07-25,42.4381,42.94114,42.25601,42.67573,77096196
2005-07-26,42.6603,42.73746,41.98443,42.2807,61723656
2005-07-27,43.13558,43.50901,42.5523,42.74364,105898221
2005-07-28,188.70847,188.70847,188.70847,188.70847,0
2005-07-29,43.41334,43.94108,42.7745,43.08312,106627570
2005-08-01,43.68491,43.81762,42.99052,43.39173,62404620
2005-08-02,45.76501,46.07363,43.88552,43.94108,127336266
2005-08-03,44.10155,46.90381,43.86392,46.89764,366024503
2005-08-04,45.0089,46.64149,44.25587,44.25587,202590728
2005-08-05,44.79596,45.66934,44.58609,45.05828,112590409
2005-08-08,43.90405,49.31721,43.64481,46.28041,155661566
2005-08-09,43.67875,44.73731,43.36704,44.07069,124684979
2005-08-10,44.40709,44.60461,43.77442,44.42252,102268684
2005-08-11,44.2929,45.02742,44.00897,44.60461,92569484
2005-08-12,43.4658,44.60769,43.33926,44.42869,90467352
2005-08-16,43.19422,43.8238,43.02756,43.48432,72875687
2005-08-17,44.12933,44.31759,42.89794,43.20656,98007171
2005-08-18,43.72195,45.92239,43.5306,44.44103,121478124
2005-08-19,43.56147,46.29274,43.40099,46.29274,90752944
2005-08-22,43.16336,44.046,42.87325,43.80528,70989812
2005-08-23,42.28996,43.60776,42.16034,43.51518,92582004
2005-08-24,42.88869,43.02139,42.16343,42.40416,96855547
2005-08-25,42.98127,43.25594,42.7714,43.17569,100857642
2005-08-26,43.12941,43.44729,42.81153,43.17262,50759283
2005-08-29,43.22817,44.74966,42.77759,43.57691,63972553
2005-08-30,43.67566,43.81145,43.14792,43.39173,62999919
2005-08-31,44.404,44.67249,43.71578,43.94724,93999740
2005-09-01,44.85458,45.02433,44.37931,44.37931,74764182
2005-09-02,45.08913,45.21875,44.44721,44.74965,69581739
2005-09-05,45.07988,45.50885,44.94717,45.18172,52224536
2005-09-06,44.99037,45.36072,44.78051,45.05827,43420875
2005-09-08,45.59219,46.015,45.26506,45.30518,74357032
2005-09-09,45.77735,45.98412,45.3422,45.67551,57343021
2005-09-12,46.44705,46.53346,45.93166,45.99956,52799613
2005-09-13,46.43471,46.87603,46.28966,46.47792,76416716
2005-09-14,45.73415,46.66309,45.46256,46.29275,59383645
2005-09-15,46.95937,47.1538,45.37307,45.7681,76116756
2005-09-16,47.15997,47.39452,46.66001,47.1538,54661723
2005-09-19,47.16922,51.84788,46.78654,47.7988,53922696
2005-09-20,48.01792,48.20618,46.66309,47.2186,135365077
2005-09-21,48.28333,48.45307,46.29275,48.14445,160400406
2005-09-22,46.56742,48.39135,46.29275,48.39135,117798830
2005-09-23,46.15386,47.40377,45.61995,47.40377,147985891
2005-09-26,48.15989,48.36049,46.29275,46.29275,90435660
2005-09-27,48.63824,49.13204,48.14754,48.75552,99754361
2005-09-28,49.40671,49.60423,48.45308,48.7617,97726775
2005-09-29,49.89124,50.20603,49.37893,49.37893,99975589
2005-09-30,48.98082,49.99,48.20619,49.74928,120956922
2005-10-03,49.02401,49.55175,48.45307,48.45307,67338023
2005-10-04,49.78939,49.92827,49.0271,49.13203,60690606
2005-10-05,49.50546,49.98999,49.25857,49.87272,53923117
2005-10-06,48.81415,49.37892,48.57035,49.37892,83636940
2005-10-07,48.66294,49.06723,47.87905,49.06723,111805490
2005-10-10,48.32655,48.9407,48.16298,48.69997,52026164
2005-10-11,48.68763,48.81108,47.65068,48.57653,53107808
2005-10-13,47.85126,48.94069,47.71856,48.49628,84604085
2005-10-14,47.14762,47.98398,47.00257,47.83584,102288851
2005-10-17,47.58895,48.13211,46.85135,47.98398,87172339
2005-10-18,46.69087,48.23087,46.20017,47.98089,87963924
2005-10-19,46.12609,46.77419,45.36689,46.302,122569754
2005-10-20,46.17855,47.27415,45.49342,46.60136,106523223
2005-10-21,47.60129,47.71239,45.87611,46.53964,133090971
2005-10-24,46.73098,47.86361,46.53964,47.53956,68344505
2005-10-25,47.37907,48.10742,46.91306,46.97479,70279578
2005-10-26,47.1291,47.82967,46.99331,47.52105,59117043
2005-10-27,46.31125,47.51486,45.99338,47.28031,148738838
2005-10-28,45.77426,46.82664,45.52119,46.60135,86146124
2005-10-31,47.06429,47.21243,45.5212,45.5212,66613295
2005-11-02,48.00249,48.10742,46.70938,47.14144,72144349
2005-11-04,48.00249,48.00249,48.00249,48.00249,0
2005-11-07,48.63824,48.8049,47.21243,47.21243,71521727
2005-11-08,48.78947,49.07031,48.29877,49.07031,60874064
2005-11-09,48.83267,49.43448,48.58269,48.88514,59545592
2005-11-10,48.49627,49.09191,48.33579,48.97155,45070188
2005-11-11,49.095,49.64125,48.57652,48.57652,70424608
2005-11-14,49.28325,49.56409,48.52096,49.0703,44978599
2005-11-16,50.45602,50.55169,49.44066,49.44066,80866742
2005-11-17,51.18744,51.351,45.36689,45.36689,83636814
2005-11-18,50.993,51.53926,50.83561,51.351,52042255
2005-11-21,51.172,51.46828,50.66278,50.98375,72091861
2005-11-22,50.57019,51.78306,50.30478,51.20595,96006908
2005-11-23,51.35409,51.47137,50.53008,50.67513,80664015
2005-11-24,52.10094,52.36636,51.41581,51.41581,82044219
2005-11-25,52.01144,52.21822,51.62259,52.21822,65803378
2005-11-28,52.33549,52.46511,52.01761,52.21822,52587586
2005-11-29,52.35092,53.44343,51.88491,52.41573,113205258
2005-11-30,51.3973,52.80151,51.17509,52.47746,88891688
2005-12-01,51.8201,52.05156,51.24606,51.41581,85128004
2005-12-02,51.81084,52.41574,51.53926,51.97133,56707221
2005-12-05,51.8633,52.58238,51.60098,52.27993,53802777
2005-12-06,51.64727,52.26759,51.23064,51.97132,70506198
2005-12-07,52.06083,52.45894,51.16892,51.84788,73922461
2005-12-08,52.22747,52.6009,51.55469,52.46511,66309469
2005-12-09,53.28912,53.3848,51.84788,51.84788,90717219
2005-12-12,53.27986,53.90944,53.08543,53.45886,37374178
2005-12-13,53.79835,53.97735,53.03915,53.44652,56156161
2005-12-14,53.20271,53.90944,52.83545,53.70884,55358288
2005-12-15,52.17192,53.38479,51.79232,53.32924,73842272
2005-12-16,52.425,52.71201,51.9775,52.46512,67600031
2005-12-19,52.90643,53.17493,52.712,52.712,34209980
2005-12-20,52.74595,53.4959,52.60399,53.07,50743906
2005-12-21,53.09161,53.29221,52.40648,52.84163,52644388
2005-12-22,52.83237,53.68415,52.66262,53.32924,80228450
2005-12-23,52.02687,53.08234,51.86021,52.77373,81345567
2005-12-26,51.3973,51.96516,51.04547,51.84788,74546889
2005-12-27,53.50824,53.69341,51.11645,51.53925,82522974
2005-12-28,53.8539,54.9279,53.57615,53.69959,151772052
2005-12-29,55.00196,55.24268,53.57615,53.57615,127220281
2005-12-30,54.89084,55.60375,54.64086,55.42783,69291357
2006-01-02,55.41859,55.67474,54.94331,55.11923,51281633
2006-01-03,56.78576,57.02648,55.3044,55.52042,68687753
2006-01-04,57.39375,57.77335,56.78578,56.8475,60512596
2006-01-05,56.8907,57.77335,56.78577,57.58818,74344078
2006-01-06,56.82898,57.49251,56.35988,56.8907,89054027
2006-01-09,56.17779,57.12525,55.93399,56.97094,87383441
2006-01-10,55.18713,56.16854,54.82605,56.10681,134444371
2006-01-12,54.73963,55.36612,53.27369,53.27369,275574236
2006-01-13,54.6347,55.36612,54.50508,54.93097,141888428
2006-01-16,53.88167,54.81061,53.34159,54.81061,215346951
2006-01-17,57.31041,57.83507,53.82611,54.02363,632289604
2006-01-18,68.53341,71.86277,57.31041,57.31041,533724706
2006-01-19,69.6004,72.08507,68.30619,69.15582,89000074
2006-01-20,69.57076,70.08448,69.35341,69.84738,33771785
2006-01-23,69.38798,69.74858,68.56304,69.3534,36528785
2006-01-24,68.50871,70.53892,68.06413,70.14375,98982821
2006-01-25,68.0098,69.13605,67.6739,68.76063,117047947
2006-01-27,69.02244,69.47195,68.64209,68.65196,54941663
2006-01-30,70.24749,70.95387,69.15581,69.15581,63495319
2006-01-31,70.52905,71.11193,69.98568,69.98568,54326385
2006-02-01,69.63004,71.01315,69.25462,70.59822,43206477
2006-02-02,70.01038,70.72664,69.2546,70.13387,43943959
2006-02-03,68.81992,69.84738,68.66185,69.84738,30004832
2006-02-06,71.16626,71.40337,67.5257,68.66183,83346920
2006-02-07,71.18606,71.4775,69.798,71.18606,59512226
2006-02-08,70.78592,71.32928,70.53893,71.12676,59064976
2006-02-10,71.09217,71.48241,70.63772,70.63772,45202538
2006-02-13,70.81556,71.2305,70.63773,70.63773,27743423
2006-02-14,70.55871,71.56147,70.35124,70.63774,57810973
2006-02-15,69.33366,71.02303,68.81005,70.35123,67014266
2006-02-16,68.86438,70.08448,68.56799,69.33365,35513864
2006-02-17,68.47908,69.89677,68.16788,69.4522,40528581
2006-02-20,69.35836,69.49667,68.0691,68.56306,28227011
2006-02-21,68.93353,69.74859,68.5927,69.35835,29401892
2006-02-22,69.54606,69.69919,68.95823,69.08173,25688530
2006-02-23,69.19039,69.83255,68.66678,69.64978,54348189
2006-02-24,69.43739,69.8869,69.05703,69.35341,21010408
2006-02-27,69.1657,69.73376,68.85944,69.4522,47238261
2006-02-28,70.03016,70.62786,68.6915,69.52631,67553448
2006-03-01,69.97089,70.52907,69.3633,69.94618,39579019
2006-03-02,70.45496,71.0329,69.84737,70.14375,33440448
2006-03-03,70.71182,70.93411,69.97087,70.63772,36620586
2006-03-06,72.33699,72.50494,70.83532,70.83532,53639371
2006-03-07,72.36663,73.10758,72.02085,72.44566,47205302
2006-03-08,71.12183,72.41603,70.30678,72.41603,61494358
2006-03-09,71.79855,71.9912,70.29195,71.52687,40411075
2006-03-10,72.26292,72.90014,71.83811,72.21846,30233677
2006-03-13,72.6482,73.23109,72.21845,72.26784,34700724
2006-03-14,73.35458,73.74975,72.03567,72.51482,32703088
2006-03-16,75.9232,76.0714,73.35456,73.60154,77186860
2006-03-17,76.5703,77.25198,75.38971,76.07139,55913414
2006-03-20,76.86668,77.05933,76.12079,76.73332,21719690
2006-03-21,77.1038,78.54126,76.51598,77.05934,38242210
2006-03-22,76.31839,77.70151,74.94515,77.35078,44707366
2006-03-23,76.79755,77.49898,75.93804,77.20754,33847162
2006-03-24,77.2767,77.55332,76.66417,76.66417,24725660
2006-03-27,78.47704,78.80801,77.65212,77.65212,26706864
2006-03-28,78.13126,78.73884,77.81018,78.54126,16031818
2006-03-29,78.41775,78.81787,77.77558,78.64003,16167392
2006-03-30,78.6104,79.71689,77.84969,78.64003,28515650
2006-03-31,78.57584,79.82558,77.8497,79.03029,73076882
2006-04-03,81.88048,82.29541,79.134,79.134,44027176
2006-04-04,82.66589,83.28336,82.00397,82.09783,34384454
2006-04-05,83.03638,83.48095,82.49301,83.28336,39932982
2006-04-07,82.33989,83.6094,81.96447,83.43157,37107883
2006-04-10,82.61649,83.15492,81.42109,82.29542,40280750
2006-04-12,81.87556,84.83445,81.11979,82.50291,82064393
2006-04-13,83.62914,84.26141,81.72241,81.99903,76596896
2006-04-17,84.11819,84.66649,83.58963,83.97493,26106094
2006-04-18,88.05513,88.49476,84.35035,84.35035,71843982
2006-04-19,91.06834,92.07603,88.32186,88.80595,93268219
2006-04-20,98.05799,98.76437,92.37239,92.37239,130476958
2006-04-21,96.31924,99.58439,94.20011,98.79404,75692148
2006-04-24,96.54151,98.74462,95.43502,96.32416,58418086
2006-04-25,94.35818,97.31213,93.95313,96.57117,30839609
2006-04-26,96.68479,97.01575,94.06675,94.84228,41957400
2006-04-27,98.5915,103.73373,97.01573,97.01573,86212039
2006-04-28,99.6733,99.88077,95.92901,97.31213,54765263
2006-05-02,101.87146,103.03229,101.16508,101.26388,26648041
2006-05-03,102.30615,102.94338,100.87858,101.8764,23390951
2006-05-04,106.71729,110.72833,102.74577,102.94336,124128451
2006-05-05,108.59934,109.56258,106.89514,107.06309,52275053
2006-05-08,114.10711,115.49023,109.85896,110.15534,67921200
2006-05-09,114.01817,115.55937,112.23001,114.60107,63383719
2006-05-10,115.56927,116.083,112.35352,114.60109,89270042
2006-05-11,109.68606,117.01164,108.77221,116.08297,106032727
2006-05-12,105.39841,110.70365,104.42529,110.70365,74881301
2006-05-15,100.93291,105.70961,99.9351,105.70961,85087660
2006-05-16,103.11134,104.21784,96.42299,101.25896,109591379
2006-05-17,107.31009,107.87815,104.22772,105.63059,51148724
2006-05-18,99.26825,105.68986,98.05308,105.21565,83552753
2006-05-19,96.63045,104.72168,94.99047,99.78197,122474060
2006-05-22,91.81916,98.69523,82.98698,98.30005,112969668
2006-05-23,95.54371,96.81816,91.00907,92.7676,73477471
2006-05-24,92.72314,96.0278,85.45683,96.0278,100243526
2006-05-25,93.85433,95.03986,91.13749,93.30108,79605105
2006-05-26,94.69407,97.98392,94.10625,94.84226,58021662
2006-05-29,94.44215,96.62056,93.95312,95.03985,32605426
2006-05-30,94.34336,96.57117,93.36036,94.81263,31027558
2006-05-31,94.26433,95.12877,90.10016,92.6688,79677166
2006-06-01,92.46901,96.43118,92.43404,96.43118,78184283
2006-06-02,95.74169,96.13142,92.43905,92.93369,49858174
2006-06-05,92.46901,97.00078,92.43903,96.1314,51169635
2006-06-06,90.58537,92.43405,89.93583,91.9344,73627018
2006-06-07,89.23634,91.93441,87.82234,90.43549,100805037
2006-06-08,82.51114,88.43691,80.64247,88.04719,104511487
2006-06-09,92.20921,92.85375,81.44189,81.44189,98846897
2006-06-12,90.04077,94.73242,89.26633,91.73456,61593736
2006-06-13,85.80379,88.93655,85.03933,88.93655,63382091
2006-06-14,85.7838,89.23633,84.25988,86.43833,75101186
2006-06-15,89.47117,89.93584,87.1878,87.63748,52498149
2006-06-16,92.0943,94.43263,90.73527,90.73527,60863192
2006-06-19,93.30342,93.93297,90.23561,91.73454,35025945
2006-06-20,92.43407,93.53329,91.53471,92.93372,39634604
2006-06-21,96.34626,96.78095,91.73455,92.93369,56845197
2006-06-22,97.44048,99.26917,96.65104,96.93084,42457577
2006-06-23,101.11786,101.57753,95.14213,96.73099,52768668
2006-06-26,98.05005,102.30701,97.68032,101.42764,61659515
2006-06-27,98.50471,101.01792,97.88515,99.2292,109435620
2006-06-28,100.02364,100.52828,96.14641,96.14641,56030177
2006-06-29,100.7631,102.92655,100.07859,102.31699,52730100
2006-06-30,105.90943,106.32414,102.41692,102.41692,52072458
2006-07-03,107.03365,107.89303,105.35484,106.08931,38339251
2006-07-04,107.39339,108.29275,106.72386,106.92372,31663257
2006-07-05,109.33699,109.82164,106.43906,107.32343,38295941
2006-07-06,108.24777,109.02222,107.03863,107.91301,37355775
2006-07-07,103.08647,109.32202,102.55185,109.32202,57829355
2006-07-10,104.25561,104.91014,102.24704,103.52613,39154175
2006-07-11,104.8452,105.19995,103.54613,104.4255,30355671
2006-07-12,109.72669,109.92155,101.03789,103.54611,64260537
2006-07-13,107.46834,109.42195,106.9587,108.54757,29174001
2006-07-14,106.83379,108.2228,105.00009,106.42408,28412300
2006-07-17,103.06647,106.76382,102.70172,105.72457,25732995
2006-07-18,100.36839,103.92585,98.83949,103.22635,55770770
2006-07-19,98.23492,102.91658,97.64534,100.928,58942316
2006-07-20,99.46904,100.928,98.45477,99.62893,63024777
2006-07-21,96.68602,99.42906,95.49187,98.92942,58215228
2006-07-24,97.08076,97.4305,94.08289,96.13143,46571895
2006-07-25,98.70956,99.02933,97.63033,98.40978,27579168
2006-07-26,99.91871,100.41835,98.04005,98.92942,25801706
2006-07-27,99.9387,101.50758,98.75454,100.41836,40973706
2006-07-28,97.83521,100.79809,97.33057,100.79809,31577196
2006-07-31,97.81023,99.72886,97.54042,98.72957,29046931
2006-08-01,98.09003,99.02436,97.33057,97.33057,30444199
2006-08-02,99.01935,99.3741,97.8302,97.8302,18028876
2006-08-03,98.72955,100.72813,98.06503,99.42905,34767693
2006-08-04,96.711,99.87874,96.1564,98.72956,43700494
2006-08-07,95.42691,96.80093,95.13212,96.73098,21285415
2006-08-08,97.64532,97.90014,95.4319,95.48186,19332271
2006-08-09,98.72955,99.56896,96.93083,97.64532,29473831
2006-08-10,97.8252,98.92941,96.65103,98.72955,23640138
2006-08-11,101.02792,101.42764,97.43049,98.51971,48343496
2006-08-14,102.85162,103.12643,100.14855,101.42764,23130442
2006-08-16,104.57539,105.42478,103.33627,103.42621,36026229
2006-08-17,106.53399,107.32343,103.73099,105.8245,46844190
2006-08-18,105.51472,107.77312,104.82522,106.72386,18878851
2006-08-21,106.68389,107.41337,104.4255,105.42479,20695564
2006-08-22,106.40409,108.41265,105.47975,107.923,27080339
2006-08-23,106.11429,107.31343,105.43977,106.12428,20861526
2006-08-24,110.60607,111.90014,105.12498,105.92441,49476974
2006-08-25,110.98582,112.4198,110.02151,111.42052,41967707
2006-08-28,112.13001,112.30988,110.63607,111.22065,18145464
2006-08-29,111.80524,113.90873,111.42051,112.90944,34556191
2006-08-30,112.79953,113.41908,110.63108,111.42051,28771180
2006-08-31,111.65534,113.49903,103.92586,103.92586,44955888
2006-09-01,112.16998,112.75955,111.4205,111.4205,18774303
2006-09-04,113.07932,113.71387,112.42479,112.42479,21722805
2006-09-05,112.51473,113.41908,111.52044,112.4198,13024825
2006-09-06,113.66891,114.5183,112.31987,112.51972,31321902
2006-09-07,112.48973,113.41907,111.95012,113.41907,24551500
2006-09-08,112.99938,113.36412,111.17068,112.91943,39334302
2006-09-11,108.69245,113.41408,108.22279,113.11929,41672348
2006-09-12,110.60607,110.89586,107.23347,109.12213,50741607
2006-09-13,111.53542,112.44976,111.02079,111.10073,35040119
2006-09-14,112.55469,113.60894,111.50044,111.92014,27713657
2006-09-15,113.97868,114.31842,111.34555,112.61964,26321350
2006-09-18,113.26421,114.98298,112.4348,114.41839,24127707
2006-09-19,111.70529,114.45833,110.82092,113.41906,26778672
2006-09-20,112.73457,113.09932,110.42622,111.32058,27366195
2006-09-21,113.80882,114.28847,112.94444,113.23423,32394562
2006-09-22,115.51759,115.80738,112.71959,113.39411,46463515
2006-09-25,116.22708,117.41624,115.51759,115.89733,37707061
2006-09-26,117.82595,118.11574,115.9323,116.31703,33132674
2006-09-27,117.3213,119.59469,116.94157,118.51545,21181864
2006-09-28,116.71672,117.91587,116.21708,117.0365,33521163
2006-09-29,117.09147,118.89518,116.82666,118.89518,17727148
2006-10-03,116.09718,117.55115,115.91732,116.44193,9095349
2006-10-04,114.82307,116.61679,114.2185,116.41694,44511779
2006-10-05,115.40765,116.35697,114.97795,115.91728,35692547
2006-10-06,116.20209,117.35626,115.11786,116.51686,23645475
2006-10-09,115.26276,116.61679,114.92801,115.41766,14470574
2006-10-10,115.00792,116.39693,114.62318,115.91727,11522501
2006-10-11,114.24847,116.10715,113.76882,115.41765,23692513
2006-10-12,116.79167,117.21638,114.14356,114.36341,34037745
2006-10-13,118.9851,119.50973,117.21637,117.21637,47385989
2006-10-16,121.2535,121.8131,119.31489,119.41481,38044671
2006-10-17,121.43334,122.09287,120.42405,121.41336,22184239
2006-10-18,120.76387,121.96302,120.13432,120.13432,21577563
2006-10-19,119.62463,121.31342,118.57537,121.31342,32234690
2006-10-20,120.26919,121.84305,119.91443,120.49403,33183754
2006-10-23,119.29991,120.0044,119.08506,119.91446,15570647
2006-10-26,117.41122,119.31487,116.91658,118.91516,21219811
2006-10-27,122.18283,122.62252,117.92587,118.3056,41792532
2006-10-30,123.52688,123.9116,121.12858,122.41267,17880493
2006-10-31,122.51258,123.81166,121.73814,123.41194,17921966
2006-11-01,126.34985,126.70959,121.92301,122.01294,48093538
2006-11-02,128.24353,129.8074,125.7603,126.70962,36317956
2006-11-03,128.67819,129.09789,126.7096,128.90803,28470721
2006-11-06,130.35701,131.40626,127.93373,128.50833,30595173
2006-11-07,129.03796,131.50121,128.4234,130.70677,31880044
2006-11-08,125.13572,129.37769,124.0465,129.03794,42717762
2006-11-09,125.97011,126.56969,124.29131,125.51044,35843381
2006-11-10,128.43837,129.27777,125.22567,126.60969,30040836
2006-11-13,128.44833,129.50757,128.10857,128.70814,9861469
2006-11-14,127.84879,129.49762,127.15428,128.94801,14216391
2006-11-15,126.17501,128.49336,125.72034,128.10864,18325127
2006-11-16,126.48476,128.1086,125.42552,126.40981,14140848
2006-11-17,125.83522,127.10932,125.14572,126.90946,10982566
2006-11-20,125.81024,126.69961,122.43764,122.43764,24385013
2006-11-21,127.31419,127.74887,125.82524,126.60969,16005333
2006-11-22,127.72385,128.95797,127.13927,127.89872,15767608
2006-11-23,127.10431,128.88805,126.80952,127.90873,16107904
2006-11-24,126.145,127.34914,125.7403,126.90946,18410392
2006-11-27,125.19564,126.80949,124.9758,126.11,15857501
2006-11-28,124.98082,126.87946,123.90159,124.84092,27266564
2006-11-29,124.84096,126.47978,124.52618,125.42054,15458547
2006-11-30,124.35628,126.0101,123.91659,125.01081,23547891
2006-12-01,126.01506,126.7995,124.4212,124.4212,19952019
2006-12-04,125.90015,127.50901,125.47046,126.40979,21858012
2006-12-05,127.86377,129.3477,126.4098,127.90873,32943928
2006-12-06,128.04369,129.80243,126.92449,128.38844,27990519
2006-12-07,130.00726,130.8067,128.00869,128.00869,33453887
2006-12-08,126.82452,130.40697,126.40981,130.40697,25528483
2006-12-11,123.9116,127.90874,122.54257,127.90874,39687399
2006-12-12,120.45405,125.81023,117.55113,123.71172,60181243
2006-12-13,123.75172,124.12145,120.01438,121.40339,45985404
2006-12-14,125.85522,127.24922,123.81667,124.41125,26296213
2006-12-15,125.28063,126.90946,124.46121,126.50975,21131992
2006-12-18,128.8181,129.70747,124.21639,125.91018,22069305
2006-12-19,125.26562,129.68746,122.9123,129.68746,36971040
2006-12-20,124.80096,127.40909,123.24206,125.91016,36757166
2006-12-21,126.05506,126.66963,124.22136,125.11073,20249661
2006-12-22,127.16426,127.40909,125.53543,126.06505,12273869
2006-12-26,127.60891,128.39834,126.50969,128.39834,14411909
2006-12-27,129.24277,129.69744,127.95869,128.40835,20441871
2006-12-28,127.37912,130.2071,126.73458,129.60753,35820527
2006-12-29,126.92446,128.60826,126.42981,127.91375,19637297
2007-01-02,127.99868,128.48833,126.93943,127.40909,10061125
2007-01-03,128.36343,128.99798,127.44409,128.40839,13034467
2007-01-04,127.95871,129.90732,127.60896,128.90803,26444841
2007-01-05,128.72318,131.10647,127.4091,127.4091,26660981
2007-01-08,127.59396,129.30773,126.5697,129.30773,19173370
2007-01-09,127.73887,129.3877,127.10932,129.3877,22409750
2007-01-10,127.22426,128.998,126.31991,127.40913,42113055
